,sweet,vanilla,smokey,chacho,sherry,cereals,fruit,spices,green,Old,flower,smooth,alcohol,rough,balance,salty,¤ÀÃþ
315,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
317,0.10714285714285714,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.0,0.07142857142857142,0.05357142857142857,0.05357142857142857,0.0,0.017857142857142856,0.0,0.4642857142857143,0.017857142857142856,0.03571428571428571,0.0,0.0,0.10714285714285714
318,0.0,0.1,0.0,0.05,0.0,0.05,0.15,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.55
319,0.18,0.06,0.02,0.01,0.0,0.02,0.04,0.21,0.0,0.04,0.0,0.16,0.05,0.01,0.01,0.0,0.19
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321,0.10810810810810811,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.0,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.02702702702702703,0.10810810810810811,0.0,0.0,0.0,0.02702702702702703,0.4594594594594595
322,0.16666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.5666666666666667
323,0.14,0.08,0.0,0.0,0.0,0.02,0.02,0.06,0.0,0.04,0.0,0.18,0.08,0.0,0.04,0.0,0.34
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
326,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0,0.3137254901960784,0.0196078431372549,0.17647058823529413,0.0,0.0,0.0,0.21568627450980393,0.0196078431372549,0.0,0.0196078431372549,0.0,0.09803921568627451
